flight_id,customer_id,flight_date,origin,destination,ticket_class,booking_value
19a67920-e85a-4ab0-9a53-8b00a4ca8855,1062,2025-08-12 13:17:23,SGN,SIN,business,9627085
ac05f06e-d7bf-44b1-afcd-f81736d5e726,1062,2025-01-29 06:05:47,SGN,HAN,business,7575362
09e8f5a8-c457-4a9b-a7e1-2c94da3822d2,1062,2025-04-25 17:20:18,SGN,DAD,economy,2368469
0b5886b9-8050-417c-aed4-84ef3973596d,1062,2024-12-13 06:57:34,SGN,HAN,economy,2105169
94c9031e-7490-4dbf-9430-248df9ab13c6,1062,2025-04-06 07:48:19,HAN,PQC,economy,1986572
08e1c79b-67b0-401c-aa88-12df5b3f9b83,1062,2025-02-14 05:15:40,SGN,SIN,business,11897244
d329281b-0acd-44a7-bcce-5e45acbbf587,1062,2024-04-30 13:33:52,SGN,HAN,business,5909606
09c8aa0c-a063-46d7-95ed-5f18abc876eb,1062,2024-02-04 21:50:02,HAN,PQC,economy,2321447
d22d15ca-9fc9-45fc-92ff-50e21bcdde30,1062,2024-06-23 01:17:28,HAN,BKK,business,10826800
cd8bc6da-4c14-4a0a-b0c8-26d7bf8501e3,1062,2024-02-16 05:51:07,SGN,SIN,business,11799256
02a67e76-ddf3-4f14-bb3c-eca11fa03459,1062,2024-04-18 18:45:33,HAN,BKK,business,7110579
03d0edea-5622-45b0-bdda-06af59ad0066,1062,2025-04-29 22:12:45,HAN,PQC,economy,1727899
04815597-2278-456e-9d66-0764643bd984,1062,2024-11-27 04:43:50,SGN,DAD,business,14728002
9c87589f-b6f7-4f2c-a492-fe58938ece8e,1062,2024-12-02 16:48:42,SGN,HAN,business,9623135
8703cfba-69cc-4fb2-a5fd-6af49c6388e2,1062,2024-12-23 06:48:41,HAN,PQC,economy,2880453
350f6ca2-4635-4fcb-bf7e-a7a23e9293d1,1062,2024-09-27 06:47:50,SGN,HAN,economy,2487747
2cae4a6f-57f5-429f-9875-87d67e52287f,1062,2025-05-23 08:54:57,SGN,SIN,business,8422145
e880ef06-fe42-4214-9b59-2b43612e43c2,1062,2025-06-10 05:58:41,SGN,HAN,business,7423823
b51133a2-556e-4f7a-91f9-36d0cae0b821,1062,2024-04-24 18:00:55,HAN,PQC,business,6357045
d1bfdd78-3de5-4e14-816b-6953e1f18d0e,1062,2024-07-11 15:46:07,SGN,HAN,business,12782403
2d227cd7-4f14-4f49-b637-0efcf9f1aae5,1063,2025-02-14 07:15:12,HAN,PQC,economy,2412789
4f2a479c-2f96-4547-957d-0d9bdb258eef,1063,2024-10-15 02:05:50,SGN,DAD,economy,2606702
f4ebe595-c68b-4377-9716-29133ab46796,1063,2024-11-29 14:18:46,SGN,DAD,economy,2883917
f596c04a-3a53-452f-b000-a11098e1551b,1063,2025-07-02 01:36:26,SGN,DAD,economy,2252053
48cb06a6-f764-4934-ba51-17c20a17ebf9,1063,2024-07-02 03:21:12,HAN,PQC,economy,2938438
68bc8118-419f-495e-b130-2c4207544dfb,1063,2024-10-01 03:18:24,SGN,HAN,economy,1575574
f9dd4a18-0883-4007-b80f-707185183bd9,1064,2025-05-09 18:33:02,HAN,PQC,economy,2295645
6a2da2f4-58c1-4be8-b383-efb7119d558f,1064,2024-12-12 06:08:56,HAN,PQC,economy,2707520
3d217276-0f87-4a1c-b241-7e68ebcec801,1064,2025-07-06 17:23:58,SGN,HAN,economy,2793523
dc685274-7b8c-4ae4-b247-d170d7751b8f,1064,2025-07-30 18:02:11,SGN,DAD,economy,1726051
84947247-877d-40ef-997d-d62e8a68ffc4,1065,2024-09-02 13:07:12,SGN,HAN,economy,2486741
ed33fd99-bb4e-4afb-9f6b-58ed1a66f35f,1065,2024-07-14 23:36:27,HAN,PQC,economy,2805858
a0f2319d-f9bb-4d37-8e77-9df23d32640e,1065,2024-06-03 14:30:07,HAN,PQC,economy,1876928
f199c995-9bbd-48c2-83c3-8a56118b8bde,1065,2025-03-22 14:35:08,SGN,HAN,economy,2655287
f9e1b332-5ba8-46c8-bfe9-7b7231429509,1065,2025-06-30 06:28:40,SGN,HAN,economy,2879249
3099b53b-2392-4117-b922-fda423b53b7a,1066,2025-04-20 08:47:21,SGN,HAN,economy,2986443
6a313ece-199a-48c5-a235-e9ff344451d4,1066,2024-12-20 13:32:34,HAN,PQC,economy,1979370
b6945745-7dd6-4624-b32e-c7e96a2d1cc2,1066,2025-05-29 01:39:09,HAN,PQC,economy,2739924
cf89dd8a-7a55-448d-820f-c1758412760e,1066,2024-03-06 21:05:07,HAN,PQC,economy,1766455
93d1f4cc-c149-44b0-bcc9-c5df9c10857d,1067,2024-07-14 12:45:55,SGN,HAN,economy,1745124
225961ad-acc8-41e9-a00b-85b85a929e68,1068,2024-01-15 11:13:24,SGN,DAD,economy,2027975
97a8bce8-dfd1-44b6-90a2-7ab7c06dcc90,1068,2024-04-05 02:47:13,HAN,PQC,economy,2222420
2b4bc768-f78d-473a-ac5f-4102e4f12b2d,1068,2025-06-27 18:56:14,SGN,DAD,economy,1627764
d343a66e-7bab-43bb-b50f-a420d4f6c1b7,1069,2025-08-07 09:07:12,HAN,PQC,economy,2780922
546c39f7-a116-4434-b6a4-2beec1451010,1069,2024-12-02 22:38:34,SGN,DAD,economy,2861700
b7c325c0-09a5-47e1-b12d-c99e6e730de4,1069,2025-06-17 08:49:58,SGN,DAD,economy,2078997
03d63e64-246c-4551-b019-9a13b0b34aa0,1070,2025-07-20 17:21:16,SGN,DAD,economy,2575591
c82c577f-8d8b-49af-ac2b-c7be5be75632,1070,2024-12-22 18:14:09,SGN,HAN,economy,2494222
4890a155-9a73-46a3-a260-cea5caa5fb1a,1070,2024-02-05 15:43:41,SGN,DAD,economy,1551737
a282b04f-4925-43c0-bd1c-78d6c8565e09,1071,2025-06-25 20:17:36,SGN,HAN,economy,2308535
b4d40390-7754-4cf8-b973-ea3c9f7a5257,1072,2024-08-08 03:23:13,SGN,HAN,economy,2128222
2e57c656-2884-4d62-82d7-a56b35506b54,1072,2024-04-04 04:24:31,SGN,HAN,economy,2289262
70e16e81-b13d-4bb1-a7e8-c0fd08f392b6,1072,2025-03-28 15:44:45,SGN,DAD,economy,2552861
e1b4989e-b221-4b2d-87ea-1f5c1b657fcf,1073,2024-06-26 01:52:48,HAN,BKK,business,12924261
e4b04c92-ef3a-4802-b78f-d51958c23d6e,1073,2024-04-29 20:35:11,SGN,DAD,business,6975669
e865c0e2-95a1-4199-b76e-8db5f5d7a596,1073,2024-02-21 05:16:08,HAN,PQC,business,13310370
1f2d3598-1805-442c-bef7-af4af479bf38,1073,2024-06-29 02:53:13,SGN,DAD,business,12711424
270f9117-bd9f-4232-8829-e2cc59797244,1073,2025-08-01 22:48:45,HAN,PQC,business,12605841
fca5a3d7-046a-48c8-86ad-afe6ad35fb88,1073,2024-05-11 06:55:13,SGN,DAD,economy,1888719
c56ad990-31b0-4866-8488-c4fc84a1f9a7,1073,2024-04-03 20:37:00,SGN,DAD,economy,1690548
2ab235ff-f8b9-4c65-a179-27be139ca5bb,1073,2024-07-02 18:32:51,SGN,DAD,business,9509183
9f738565-fb7f-40c3-a2d6-7adfbe7762a0,1073,2025-07-19 01:20:15,SGN,DAD,business,14005972
4cf194f5-dbb6-4621-8d0b-af4b9cd9aa7a,1073,2024-12-06 20:26:58,HAN,BKK,business,5281939
f703146e-c908-4dcc-baec-4604bfad78b2,1073,2024-01-27 23:42:30,HAN,PQC,business,13250022
de7743fa-c1c5-4481-8edf-0d15c97654f5,1073,2024-08-11 06:33:04,SGN,DAD,business,9123851
aedb5c1c-4bef-4368-8085-f75885f06eba,1073,2025-05-26 07:40:07,SGN,DAD,business,11641620
25929e73-1f75-4d4e-9bef-f44204f3f8ac,1073,2024-12-12 19:02:24,SGN,HAN,business,6664110
2f1eedbe-7a73-481d-9f4b-785f7a87ecad,1073,2025-05-21 08:45:12,HAN,BKK,business,8212190
6ab4c35d-9c8e-4aff-9fda-02c5e37884cf,1073,2025-05-26 10:00:09,SGN,DAD,business,13838277
ccfeaee9-0790-49cb-b4c7-06657981ef25,1073,2024-07-06 13:44:35,HAN,PQC,business,11427473
80d9ab5f-1200-4143-ab46-53a3d23b036d,1073,2024-01-09 18:45:25,SGN,HAN,business,13418269
2ffbf25d-5062-4101-8b56-03f1d5fb4ad4,1073,2024-05-05 17:56:30,SGN,SIN,business,8029560
f41962a7-b024-4a4e-940e-ffa9336c482c,1073,2025-04-20 22:00:26,SGN,DAD,business,6591423
d74d70cb-5da5-465c-a83d-705bdb803623,1073,2024-12-05 17:01:52,SGN,HAN,business,5316498
c57e67ec-dfc6-42eb-a5aa-5dec25b4f5c8,1073,2024-12-04 06:01:57,SGN,HAN,business,13747119
8e14ba65-c704-4ff0-ae82-aee9e081d0f4,1073,2024-09-14 17:22:39,HAN,PQC,economy,2771744
457491ae-3957-42c0-bfb0-eafde148e19e,1073,2024-11-30 14:34:24,HAN,PQC,economy,2309134
7be741e0-b14a-42dc-bf43-4d39d30e97bd,1073,2024-09-03 05:50:07,SGN,HAN,business,5122181
ec7936b1-976c-4fc9-8d72-39b9d2457cac,1073,2024-10-15 01:09:22,HAN,BKK,business,9616988
be7c36b8-d4df-47ed-ae0c-903968b1793e,1073,2024-06-17 09:11:48,SGN,DAD,business,13667498
9655d1e8-feab-4ad3-b05b-cc2144e3f99d,1073,2024-08-16 16:13:30,SGN,HAN,business,6550575
689a76d9-0cb1-4bcd-a880-8a10238f9e7d,1073,2024-12-30 16:31:39,SGN,HAN,business,7734652
6488ccf3-1beb-47e3-bcb7-7978976284d8,1073,2024-05-30 21:25:00,SGN,SIN,business,5333332
a0c9381b-5bea-427d-aa65-b9ccfc982850,1073,2024-05-09 03:12:28,SGN,SIN,business,8015566
2e47efa8-583d-4cf7-abba-d9ca60ab37a4,1073,2025-02-01 19:07:01,SGN,DAD,business,14097866
fd0316da-67db-4676-9b97-c15d8cf0bb48,1073,2024-01-02 00:29:05,HAN,BKK,business,10226170
96ae7711-0525-46e0-b91f-f77bcac0414d,1074,2025-06-07 12:10:28,SGN,HAN,economy,1950770
5cb71908-73a8-4cac-9cb2-b4dc388c11e6,1074,2025-04-17 00:37:20,SGN,HAN,economy,2961690
65bb60e5-2321-43ce-a7c7-523f827bfd72,1074,2024-08-09 20:27:06,SGN,HAN,economy,2012125
1d4c81c2-7782-4fb6-8eda-6f983ed3280b,1074,2024-02-13 18:35:41,SGN,DAD,economy,1798016
a19a8b87-ed38-4787-b06a-640e964be436,1074,2024-10-02 08:48:07,SGN,HAN,economy,2803772
f773ec4f-fa2c-419f-9bcb-964525cdab80,1074,2024-07-14 17:47:21,SGN,DAD,economy,1532435
eecf29e5-4e46-4cc1-a56c-a6f0d29f14df,1074,2024-10-02 19:10:38,HAN,PQC,economy,1897025
8df8ba6e-250a-4979-99e3-44a3ac3d48a9,1074,2024-06-20 06:39:46,SGN,HAN,economy,2173672
b2b84342-a5b6-4df5-a2e7-285e208e0495,1075,2024-02-21 04:37:10,SGN,HAN,economy,1599745
a0834166-bca3-485b-9329-fb1c5fb53b61,1075,2024-09-23 05:14:09,SGN,DAD,economy,2931497
3d5d3ebe-cf03-4bfb-a394-853756e5bc83,1075,2024-02-23 15:56:33,HAN,PQC,economy,1541955
f856fedf-6d00-4454-85f2-5241fb665f14,1075,2024-03-09 05:51:40,SGN,DAD,economy,1786590
ef74a358-0f54-4d6b-a878-625e33ff9251,1076,2025-02-18 11:33:33,SGN,DAD,economy,2924759
ea4f1540-af4d-48f4-b84e-65736625f1df,1076,2025-02-06 15:51:07,SGN,DAD,economy,2206865
df5e8371-a8f2-47f3-8dca-4ebec9bcc278,1076,2025-06-11 19:12:08,SGN,HAN,economy,1980019
a6d4dcb9-b7bd-4e3c-a1ee-c8f795e9c7b6,1076,2024-10-13 21:33:42,SGN,DAD,economy,2151032
890ac1aa-a9e7-4d62-8271-910891ec4ac8,1077,2024-10-30 08:28:54,HAN,PQC,economy,2846250
24ea2155-08fa-4eec-8f47-dcb229d22f5a,1077,2025-08-01 14:17:45,HAN,PQC,economy,1684503
3b6dce0f-7138-4c4a-b5b8-3a62d09fd391,1077,2024-10-19 10:32:08,SGN,DAD,economy,2929992
e7e9ed13-b0a1-47fd-8d18-40528073a759,1077,2024-06-22 20:39:11,HAN,PQC,economy,1506916
90d469fb-df9a-45bb-8dee-a30cfbb5e56d,1077,2024-01-23 07:50:22,SGN,DAD,economy,2255723
ebc0f987-a499-490f-a384-2e240a2c76c7,1077,2024-05-03 12:46:17,SGN,DAD,economy,2043041
ef33614f-eea0-4915-ad96-d38837a4db02,1077,2024-12-10 05:30:30,SGN,DAD,economy,2997813
0ca140d3-7272-4b2b-be2f-69bd0447e29e,1078,2025-03-26 19:38:51,SGN,HAN,economy,2615898
07310d59-3fcd-45bc-a7fa-7ed35851ad7e,1078,2024-07-11 02:57:43,SGN,HAN,economy,1583971
ea0e916a-d2a1-4a99-be04-9da3830d245f,1078,2025-05-28 14:28:14,SGN,HAN,economy,2464745
6510fc79-3768-44c3-91b8-26b6bbe38457,1078,2024-03-14 19:54:37,SGN,HAN,economy,2337953
8cff4cec-bb6d-4411-b92a-e14b0c2733b8,1078,2024-09-11 12:44:56,SGN,DAD,economy,2922568
d5fa1991-386a-4c53-9cf1-38ecee9a3063,1078,2024-10-07 08:07:55,SGN,DAD,economy,2204076
71e047bf-c535-47c1-bfb7-5570bd454482,1078,2025-04-10 05:27:54,SGN,DAD,economy,1724447
be504890-623f-43f8-9b5c-98df2da90058,1079,2025-04-08 05:24:00,HAN,PQC,economy,2610642
11b8e555-8701-407b-8dd8-474eaffd770a,1079,2024-09-05 17:31:20,SGN,DAD,economy,2702274
c8f25b27-057a-4f12-a7f4-6486470e4a20,1079,2024-02-17 06:10:33,SGN,HAN,economy,2131687
918b440d-d088-4015-a6fd-7ac82614b2a4,1079,2024-12-22 15:50:32,SGN,DAD,economy,2110360
6d634355-5dd7-4cef-9f49-b81a2b4bd209,1079,2025-05-30 19:29:06,SGN,DAD,economy,2705846
d5835780-884e-497f-939e-fad821a940bf,1080,2024-07-28 16:10:38,HAN,PQC,economy,2583969
126a89df-8aa0-4e94-a2ed-99887357ee14,1080,2024-04-17 08:59:45,HAN,PQC,economy,2491256
42e7f331-756b-42d4-9c65-c42c4ccc057d,1080,2024-05-30 06:50:38,HAN,BKK,business,7962091
55b7d373-f85c-451d-9c66-fd4a227e7611,1080,2024-05-25 02:45:12,HAN,PQC,business,9298808
a839b270-cd18-46fa-8fb9-8960a54bdeec,1080,2024-09-04 23:53:39,HAN,BKK,business,9537113
44b9a138-31bd-4b6b-80df-afc2788b129f,1080,2024-09-22 01:33:34,SGN,HAN,business,7457473
33482951-de80-4896-aa69-f0042d25c758,1080,2025-04-05 14:34:32,SGN,DAD,business,7294603
f38df695-e902-455a-91ea-cc8b7f842c33,1080,2025-03-09 02:12:19,HAN,PQC,business,8454677
2c568f6e-5b8f-492c-819d-94ae72276d94,1080,2024-03-11 16:03:11,SGN,HAN,business,9550793
899badc6-7ed9-4872-b963-692a6e6758c4,1080,2025-07-27 06:18:08,SGN,DAD,business,6480633
25e7d504-ccbe-4b26-8f5a-5c043430804c,1080,2025-04-28 06:05:36,HAN,BKK,business,7718405
5b257596-33b7-4920-8067-bb8602fd025e,1080,2024-07-28 21:55:44,HAN,BKK,business,9431340
b8412363-089c-4cb1-9822-165d51bffb75,1080,2025-08-13 14:00:14,SGN,HAN,business,5879209
4a18fce0-921f-483e-93c4-9511b2b24bf2,1080,2025-03-30 14:20:31,SGN,SIN,business,6976994
fc878d34-a992-41b7-b179-dbbea69a8de7,1080,2025-06-05 20:50:37,SGN,SIN,business,13125291
a24a094f-9d64-456d-b02d-2f72441074da,1080,2025-05-20 10:40:57,SGN,SIN,business,11079282
15ce2b93-4b3a-4dda-a6de-1a439a93a099,1080,2025-04-01 05:01:18,SGN,HAN,business,10748554
d8800c16-aa90-499f-94d2-4c11453fbdda,1080,2025-07-31 04:22:03,HAN,PQC,economy,2377433
c860d166-3d7a-4bb8-86d5-29c4b14c3dbe,1080,2025-07-29 14:54:24,SGN,DAD,business,6324771
6738d9de-b964-4044-9802-cfb3440a0ec0,1080,2025-06-20 13:08:39,SGN,DAD,economy,1783592
4f60d300-b80b-4984-9538-42a5acf6e242,1080,2025-08-01 02:31:23,SGN,HAN,economy,1860780
c1fed06d-cb7d-40a9-95ad-b3db4e8b1e63,1080,2025-01-03 14:57:42,SGN,HAN,economy,2926780
0193f41a-ff39-4243-a6d1-088c0422d29e,1080,2024-02-02 02:31:51,HAN,PQC,economy,2421456
d02a44fa-222d-4210-8474-1d07bcda4844,1080,2024-06-04 09:59:33,HAN,PQC,economy,1713328
0cf5583b-a37e-46f1-80a5-21459650845b,1080,2024-09-26 03:36:01,HAN,PQC,business,10543689
71d1df54-f89b-43f4-b309-ad8db5e041ec,1080,2025-08-11 00:13:23,HAN,BKK,business,11803434
d541cd95-1b46-43fc-aa2a-2d8241d9d685,1080,2025-05-31 22:00:42,HAN,BKK,business,12489867
9eb68611-bef9-41e2-89f4-bfb657484090,1080,2025-04-26 04:36:32,SGN,HAN,economy,2980882
3f977904-9abf-4e30-b814-200cab8567eb,1080,2025-08-08 07:38:43,SGN,HAN,business,5066756
d53afd5a-9aa2-4c7e-9896-41d15a390313,1080,2024-08-03 23:05:43,SGN,HAN,economy,2727271
5ac2dae6-baef-4450-80e7-547ed5920ba3,1080,2024-07-26 00:46:26,SGN,DAD,economy,2092449
65f74eec-f6fb-449b-8b63-04cf4ffc1159,1080,2024-12-22 12:37:45,SGN,HAN,economy,2057077
269915ab-cd9b-44e7-99b1-f75c8f7eb04c,1080,2025-01-09 11:01:19,SGN,DAD,economy,2399453
bd2f8f84-e3cb-43e4-b74b-120df1daa8a0,1080,2025-01-31 15:01:49,SGN,HAN,business,6872774
526ce8d9-3977-4c4d-b85c-e2237d7e467d,1080,2024-04-22 06:46:37,SGN,HAN,business,5628467
d6c538f8-c305-446e-8efe-f963790581ca,1080,2024-06-27 23:10:01,SGN,HAN,business,12958378
4b1a66ca-45b0-4785-adce-9e904a3f30f4,1080,2025-05-28 03:24:42,SGN,SIN,business,14448741
ba391b45-01ab-4af8-b5f1-510197c88b59,1080,2024-08-09 04:31:03,HAN,PQC,business,11341924
e52c4217-bbad-44fb-a00d-d2d9138f38b6,1080,2025-04-07 13:06:41,SGN,HAN,business,6563540
d5f3fe64-4599-4915-a21e-3d5455e9b684,1080,2024-02-26 10:25:31,HAN,PQC,business,10114140
976083f1-0ac5-46a9-a716-7ac1a871d090,1080,2024-03-23 00:12:17,SGN,SIN,business,10702466
02e32e67-9088-4b24-96a7-e44d5c01a1fb,1080,2025-08-10 03:51:03,HAN,BKK,business,6002874
bdf33445-f20c-4996-bee1-ae97afb1dc2e,1080,2024-06-30 22:39:37,SGN,DAD,business,7333367
adc042fc-4204-4481-afa4-4144698fd303,1080,2024-10-08 17:13:33,SGN,DAD,economy,2832528
3905c40b-1339-4bfe-ac8a-02092532fc00,1080,2024-02-27 06:34:22,SGN,HAN,economy,2220600
9c46e181-8973-4438-9543-22c81128fc77,1080,2025-03-23 12:42:24,SGN,HAN,economy,2425010
7d870500-e7a9-4b09-aa24-a1c73804f188,1080,2025-03-11 04:06:48,HAN,PQC,economy,2382641
57d67b30-0de3-4a5d-878d-ba9381b2e643,1080,2024-12-28 00:43:11,HAN,BKK,business,12178874
8844b821-ac2f-4464-b92f-16824fd079f7,1080,2024-02-17 07:05:34,SGN,DAD,business,9577234
d10be12d-58f6-44d1-b2a7-a5d6281e9c58,1081,2024-07-05 08:51:01,HAN,PQC,economy,2281226
aff43ab5-9326-45d6-9f8d-159f2eabec75,1081,2025-01-13 19:30:42,SGN,HAN,economy,2534396
99674dca-57e2-4b56-bccf-40d27e62895c,1081,2024-07-07 17:32:12,SGN,DAD,economy,2256387
ce0e6911-7a69-47f3-bd28-1d4546d8fe8f,1082,2024-11-10 22:36:42,HAN,PQC,economy,1569787
d1838114-068b-4c62-847a-bf2f3e93dc88,1082,2025-08-11 21:52:37,SGN,DAD,economy,1737810
02d53493-2978-41a1-9d2b-3798c24eabfe,1082,2024-02-25 06:23:42,SGN,HAN,economy,2463420
9f6b5cbd-3559-494f-b8cc-eb4fc2e80c45,1082,2024-08-14 21:34:49,HAN,PQC,economy,1954535
2e12be6e-b31a-4380-9680-116076d79c8d,1083,2024-02-07 10:41:22,SGN,HAN,economy,2780056
ce8118d8-a77a-43a1-a8c1-af55110c6a24,1083,2025-04-01 23:12:04,SGN,DAD,economy,2853520
9f6224fd-6deb-4227-ad8e-0cb665095e25,1083,2025-03-11 06:28:22,SGN,DAD,economy,1665603
ff7e7a9c-f390-4ba5-8ae6-834353b76e2c,1083,2024-09-19 10:36:20,SGN,DAD,economy,2327706
dfacd187-e96f-4680-a765-96cd58edb95a,1084,2024-06-11 05:32:09,HAN,PQC,business,14411974
43be84c4-0912-4c6d-bfb5-bd4c48dc03d9,1084,2024-05-07 12:55:35,HAN,PQC,economy,2109483
be6a397f-979e-4809-a3cc-673871086918,1084,2025-02-25 00:38:24,SGN,DAD,business,11213224
7a4c805b-1486-41f2-ad9c-25cc8a0fa149,1084,2024-07-11 19:41:42,HAN,PQC,business,7887396
b51c7b9f-2604-4195-b541-543bdd0e4af1,1084,2025-03-29 00:27:48,SGN,DAD,economy,2004597
96aaa78d-2b2c-4847-9de1-9bf83b964746,1084,2024-04-05 14:30:19,HAN,PQC,business,9720854
5d0ee4fb-d6c6-4deb-9253-92a4606b671d,1084,2024-10-29 01:28:29,HAN,PQC,business,8375494
55a7049a-3321-48e1-a09d-72b2378026df,1084,2024-06-20 11:19:40,HAN,BKK,business,6982447
d2f5e721-69fe-489d-bffb-9921536c5320,1084,2024-09-18 03:47:53,SGN,SIN,business,6209963
53ac4d96-34e1-4aa3-a574-2d45508cb933,1084,2024-04-28 15:24:08,SGN,HAN,economy,2861847
9076d08f-5ea0-4967-a9aa-42048c28e7d5,1084,2024-08-28 15:53:24,SGN,SIN,business,5321785
fb5b836c-d7ed-42b6-b8ad-2d5c793cae24,1084,2024-07-09 18:46:45,SGN,HAN,business,9171651
2e8a0195-3bb0-4c02-a5f7-883b227d01e1,1084,2024-09-27 17:12:17,HAN,BKK,business,8665385
84eb18a1-9a9d-4df1-a78d-51c3c1a13fbf,1084,2025-03-03 09:55:17,SGN,DAD,economy,2322182
901ad84d-1d80-48f1-b075-8aafbd791cb2,1084,2025-01-16 02:01:13,HAN,PQC,economy,1654780
e6da7424-e8c9-4122-a159-45d28a81a113,1084,2025-02-25 18:42:07,SGN,DAD,business,12745846
6ad50a60-5548-4ba9-9113-1ac6fbd65f2a,1084,2024-07-10 21:30:28,SGN,DAD,business,14709568
7832c9fb-09bf-45a4-85b6-104b82362004,1084,2024-02-20 21:40:55,HAN,PQC,business,14332997
7f0803f2-b569-4ded-b773-ec86641624a9,1084,2025-07-12 05:17:13,SGN,HAN,economy,1583477
395bc696-30f9-41f4-a448-6938c481717b,1084,2025-05-03 15:32:25,SGN,DAD,business,9792343
398a8563-07a4-4f91-a3f0-02ba7f150fba,1084,2025-03-27 07:17:53,SGN,HAN,economy,1926765
c21cd2a7-14c1-4fb2-aaa3-1635286d6843,1084,2025-04-15 11:17:55,SGN,HAN,business,9953687
df78b92f-f91b-4fd7-9241-76763f495b3b,1084,2025-07-08 18:38:12,SGN,SIN,business,5164477
70a15511-33e2-4145-bf6a-67158bdce004,1084,2024-09-18 01:35:32,HAN,PQC,business,9273972
d33f1e2d-6f66-4ca5-9ada-0901cc55591a,1084,2024-08-28 20:15:56,SGN,DAD,business,13762479
7c61ce39-6fa7-419a-8293-e49f3fc8cc62,1084,2025-01-28 10:02:14,SGN,DAD,business,7659887
b6949f71-0cf4-4e1a-abb2-197be3b76916,1084,2024-01-10 06:19:26,HAN,BKK,business,7730866
9d40e4aa-5b28-4297-bd20-3769da964a3b,1084,2025-01-16 18:12:56,SGN,HAN,economy,2952054
7881e104-36e5-4de2-ae97-e34a78bd6e34,1085,2024-05-27 08:40:20,HAN,PQC,economy,2632500
7c19edaa-e1a9-444b-b899-a4daad4c908e,1085,2025-01-25 02:28:04,HAN,PQC,economy,1991343
6a63007c-a420-4fc3-b6ba-5a8ba366db69,1085,2024-09-26 12:38:18,SGN,DAD,economy,2686554
c3ff9b33-4dd5-4d8c-8926-85d1ae0ba9c3,1085,2024-06-19 14:07:58,HAN,PQC,economy,1884133
2e85c8ee-a4cd-4d07-8f85-56a45969fa3b,1085,2024-09-03 19:29:27,HAN,PQC,economy,2508553
1537a1af-66e2-4b19-ab37-d77beac6e51e,1086,2024-07-29 06:07:13,SGN,DAD,economy,1651992
b701638b-0fc7-4bd3-b51e-d75d09a19e03,1086,2025-05-19 00:55:21,SGN,HAN,economy,2413840
fe9ccf56-8891-4d29-aeaa-7b0534e30e45,1087,2024-07-25 17:01:51,SGN,DAD,economy,1957310
974adb3b-6aad-4cc9-862e-9f175de37a6b,1087,2024-03-26 14:14:59,SGN,HAN,economy,1585777
4d067b6d-f5a9-4a9f-ae9f-3a651313937d,1087,2024-07-30 11:46:28,SGN,DAD,business,13657524
729d0671-5c7e-4f4a-809e-5d9ed3357875,1087,2024-11-14 16:17:16,SGN,DAD,economy,1554117
a888e9d9-e6bf-4222-b1f2-388e9ed76bb1,1087,2025-07-11 16:19:54,SGN,DAD,business,13933665
1b4b3413-99dd-4cb2-aed2-2febc7230b17,1087,2024-07-27 10:53:50,SGN,HAN,business,14208319
2d505763-9913-4893-b4dc-18d6b268a5e8,1087,2025-03-21 08:09:48,SGN,SIN,business,13215024
16427499-65eb-4946-9726-c1d08b2e2480,1087,2025-06-02 19:33:39,SGN,DAD,business,5425881
62f9e64b-b5a2-4b5b-afef-d161aea89d59,1087,2024-02-29 20:07:26,SGN,DAD,business,12495156
10970677-ce46-4c2d-a637-2241bb0e1ead,1087,2025-01-29 20:57:36,SGN,DAD,economy,2722122
5d62d27e-99a1-45bd-b2cf-f196d94e4753,1087,2025-07-29 12:21:30,HAN,PQC,business,9850417
e6f6dce3-c0a1-40c6-a825-b7043baa6704,1087,2024-02-08 23:08:43,SGN,DAD,business,11069310
09761d14-4d28-4959-b4d4-4ab5f72e163a,1087,2024-10-28 16:11:32,SGN,HAN,business,12785113
71dd6e75-bc1e-411c-825e-adaa858cb03d,1087,2024-04-18 16:57:14,SGN,HAN,business,7808562
4b712e9e-f198-4020-8d1c-bf44d6b488b0,1087,2025-03-06 14:36:18,SGN,HAN,economy,2740759
49687903-338a-4b03-801b-c738da2431c8,1087,2024-12-12 13:41:55,HAN,BKK,business,9041102
d4b034d4-f805-4e78-8e12-33132ef02134,1087,2025-03-21 16:30:55,SGN,DAD,economy,2362308
930ff5f0-f916-4e95-9406-93da05229283,1087,2024-05-25 16:29:48,SGN,SIN,business,12903395
c1865375-9ab1-482a-a928-1433fbe44532,1087,2025-05-04 13:05:06,HAN,BKK,business,14789847
e11a0d2b-f01b-4579-9a15-885ceb113503,1087,2025-03-29 07:58:26,SGN,HAN,business,11440082
04c56851-525d-48ed-973f-f1db51783ed0,1087,2024-04-07 04:14:52,SGN,HAN,business,7583061
570fa886-98ec-4804-8e54-ccdbcbd8233e,1087,2024-06-25 01:32:08,HAN,PQC,business,6525865
94eb1ad2-a0b0-479b-8b98-e3d0f56caad9,1087,2024-07-13 12:54:42,SGN,DAD,business,7010634
e71d86c2-f52b-4ab2-b366-b4f16df74309,1087,2024-06-27 10:51:44,SGN,DAD,business,5101961
9e0ea00b-f135-42c7-b676-7c66166dcf82,1087,2025-07-11 07:27:45,SGN,SIN,business,6605226
b2ff3738-f3d9-4dea-ae6d-e4a01f368895,1087,2024-10-09 04:50:53,SGN,DAD,business,12055799
